Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Luscious,"Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106195514/luscious,3.1,-1,Sport,5.11b,1,60,34.09567,-118.72976
"Cactus Drop","Contest Wall > Sand Gulch > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105761046/cactus-drop,3.1,-1,Sport,5.10d,1,70,38.62148,-105.23217
"Big Yellow Butterfly","Superratic Pillar > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106254343/big-yellow-butterfly,3.1,-1,Sport,5.11a,1,100,44.14307,-107.25786
"Pump Me Like a Shotgun","Munitions Roof > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105956228/pump-me-like-a-shotgun,3.6,-1,Sport,5.11d,1,80,44.13974,-107.25794
"Mineral Museum","The Crystal Tower > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749800/mineral-museum,3.1,-1,"Trad, Sport",5.9,1,75,39.74004,-105.41469
Mockery,"Five and Dime Cliff > p. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105974243/mockery,3.1,-1,Sport,5.8,1,70,37.7229,-119.69923
Pipeline,"The Pipeline > Left Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106058609/pipeline,3.1,-1,Sport,5.11d,1,40,39.5555,-111.687
"Badass Tattoo","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106418047/badass-tattoo,3.1,-1,Sport,5.10b,1,90,38.10049,-81.09596
"Worshipping The Limestone Gods","The Cathedral > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/105839767/worshipping-the-limestone-gods,3.1,-1,Sport,5.11b,1,60,37.10116,-113.89875
"Dos Chi Chis","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724486/dos-chi-chis,3.0,-1,Sport,5.10a,2,240,34.06957,-116.16993
"Power Failure","Ginger Buttress > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732272/power-failure,3.1,-1,"Trad, Sport",5.10,3,450,36.11213,-115.48829
"Take Your Hat Off","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851716/take-your-hat-off,3.1,-1,Sport,5.10b,1,60,42.58498,-108.73151
Motavation,"Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177974/motavation,3.1,-1,Sport,5.11a,1,100,25.94747,-100.4761
"Slap My Fro","West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/106186632/slap-my-fro,3.9,-1,Sport,5.12b,1,90,34.94209,-110.6632
"True Value","Swiss Tower > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810916/true-value,3.1,-1,Sport,5.11a,1,70,35.12939,-111.59642
"Coyotes at Sunset","Coyote Crag > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105805473/coyotes-at-sunset,3.0,-1,Sport,5.8,1,70,34.3078,-116.8781
"Pogue's Arete","Pogue's Cave Area > Enchanted Tower > New Mexico",https://www.mountainproject.com/route/105819458/pogues-arete,3.1,-1,Sport,5.11a/b,1,,34.23284,-107.91784
"Man on the Moon","Main Wall > Higher Solitude > Solitude Canyon > Mt. Elden Crags > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107387628/man-on-the-moon,3.2,-1,Sport,5.10-,4,250,35.2411,-111.61791
Espresso,"The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105898433/espresso,3.1,-1,Sport,5.10d,1,60,43.80274,-71.83029
"Officer Friendly","Wall of Justice > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750118/officer-friendly,3.0,-1,Sport,5.11b/c,1,45,39.7374,-105.3202
"Three Little Birds","C. Middle and West Walls > C. Lower Tier > Tiers of Zion > Lookout Mountain Road > Golden > Colorado",https://www.mountainproject.com/route/110230055/three-little-birds,3.0,-1,Sport,5.9,1,65,39.74393,-105.24208
"Suicide Blonde","Hard Rock > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105837850/suicide-blonde,3.0,-1,Sport,5.11b,1,40,40.4507,-111.6717
"Manic Impression","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105866451/manic-impression,3.1,-1,Sport,5.10a,1,95,37.8029,-83.5762
Electra,"David's Castle Wall > Main Climbing Areas > Crowders Mountain > North Carolina",https://www.mountainproject.com/route/106101380/electra,3.1,-1,Sport,5.10c,1,50,35.2331,-81.2745
Oompa,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782060/oompa,3.0,-1,Sport,5.10b,1,60,37.64919,-83.71343
Kigijiushi,"The Main Event > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106006012/kigijiushi,3.1,-1,Sport,5.10c,1,82,49.90478,-123.15582
"Nervous in Suburbia","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717502/nervous-in-suburbia,3.0,-1,Sport,5.10a,1,50,38.54669,-109.59961
"Easy Off","Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105795748/easy-off,3.1,-1,Sport,5.10c,1,90,47.02291,-119.97286
"Cold Fusion","Rough Rider Wall > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/106579288/cold-fusion,3.9,-1,Sport,5.12a,1,110,33.17393,-110.7795
"Buried Treasure","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106013257/buried-treasure,3.1,-1,Sport,5.11b,1,80,43.80293,-71.83513
"Old Milwaukee Road","Deception Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108330417/old-milwaukee-road,3.0,-1,Sport,5.10a,1,98,47.43538,-121.66052
"Naked Lunch","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107906862/naked-lunch,3.0,-1,Sport,5.12a,1,80,37.65292,-83.72495
"100 Years of Solitude","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937689/100-years-of-solitude,3.1,-1,Sport,5.11a,1,55,37.73034,-83.64058
Malmsteen,"G3 > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/106184000/malmsteen,3.1,-1,Sport,5.10d,1,90,39.71222,-107.69193
"Three-Quarter Ton","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105809702/three-quarter-ton,3.1,-1,Sport,5.10b/c,1,80,38.63213,-105.22238
"Know Ethics","Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877243/know-ethics,3.0,-1,Sport,5.11a,1,,43.8025,-71.83593
"Half Hearted","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Utah",https://www.mountainproject.com/route/107603666/half-hearted,3.1,-1,Sport,5.10d,1,70,39.55516,-111.67382
"Girls Only","Leda > Tennessee",https://www.mountainproject.com/route/105890340/girls-only,3.1,-1,Sport,5.10a,1,60,35.2356,-85.2265
"In Lightning","The Druid > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738353/in-lightning,3.0,-1,Sport,5.8,2,180,32.40574,-110.72538
Dihedrus,"Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105752839/dihedrus,3.0,-1,Sport,5.10b,1,75,38.63213,-105.22238
Juggernaut,"Hard Rock > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105837865/juggernaut,3.0,-1,Sport,5.11b,1,50,40.4507,-111.6717
"Devil in the White House","Devil in the White House > Pilot Mountain > North Carolina",https://www.mountainproject.com/route/106955638/devil-in-the-white-house,3.0,-1,Sport,5.10c/d,1,60,36.3402,-80.4808
"May Day","(5) Old Tree Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/107234517/may-day,3.1,-1,Sport,5.10b,1,80,45.5672,-122.2077
"Machine Gun Jumblies","Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106815881/machine-gun-jumblies,3.1,-1,Sport,5.10a,1,115,37.52751,-118.57443
"Barbecue The Pope","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105818791/barbecue-the-pope,3.0,-1,Sport,5.10b,1,80,44.36598,-121.14688
Fernando,"Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/106353378/fernando,3.0,-1,Sport,5.11b,1,50,38.54669,-109.59961
Q-tip,"Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106759834/q-tip,3.1,-1,Sport,5.11b,1,65,38.07788,-81.06338
"Godfather 1","The Godfather Boulder > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499917/godfather-1,3.1,-1,Sport,5.10c,1,60,44.08027,-107.3032
"Crime Scene","Bridge Area > Maple Canyon Road > Maple Canyon > Utah",https://www.mountainproject.com/route/106025635/crime-scene,3.1,-1,Sport,5.10+,1,60,39.555,-111.6832
"Number One Enemy (AKA: Popsicle Sandwich)","Slavery Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107181611/number-one-enemy-aka-popsicle-sandwich,3.1,-1,Sport,5.11a,1,70,44.13247,-107.25718
"Elmo's Fish","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827659/elmos-fish,3.1,-1,Sport,5.10d,1,70,42.74193,-108.83178
"One Dead Teardrop","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106649898/one-dead-teardrop,3.1,-1,Sport,5.9,1,90,25.95004,-100.47694
"Begging For Bolts","Fucoidal Quartzite > Logan > Wasatch Range > Utah",https://www.mountainproject.com/route/105869796/begging-for-bolts,3.5,-1,Sport,5.11a,1,110,41.78063,-111.64374
"Holey Moley","New Wave Wall > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738518/holey-moley,3.2,-1,Sport,5.11d,1,80,32.36737,-110.71451
Oyster,"Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/105926850/oyster,3.0,-1,Sport,5.10a,1,80,34.17961,-85.8179
"Sesame Street","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959390/sesame-street,3.0,-1,Sport,5.10c,1,,43.80202,-71.83678
Werepig,"Monster Wall > Upper East Fork (UEF) > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106383036/werepig,3.8,-1,Sport,5.11c,1,80,35.8202,-106.5173
"Hippie Dreams","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105992273/hippie-dreams,2.9,-1,Sport,5.7,1,75,38.2422,-80.83949
"Bicycle Man","Shady Lane > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106129085/bicycle-man,3.1,-1,Sport,5.10d,1,75,39.5613,-111.6893
"Hollow Man","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740249/hollow-man,3.0,-1,Sport,5.9,1,70,40.62207,-111.74571
"Blue Moon","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827650/blue-moon,3.0,-1,Sport,5.12a,1,80,42.74193,-108.83178
Homeostasis,"The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/112914002/homeostasis,3.4,-1,Sport,5.11b,1,100,36.65703,-114.00822
"Lavender Eye","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105970888/lavender-eye,3.0,-1,Sport,5.12a,1,70,36.00881,-93.29549
"Something Must Break","The Dry Wall > Echo Canyon > Utah",https://www.mountainproject.com/route/105875812/something-must-break,3.0,-1,Sport,5.11a,1,75,41.00224,-111.38981
"Dr. Strangelove","Kubrick's > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/107235965/dr-strangelove,3.0,-1,Sport,5.9,1,70,39.71606,-107.69077
"Union Dues","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105844894/union-dues,3.3,-1,Sport,5.10b,1,70,40.567,-111.73761
"Critters on the Cliff","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106061920/critters-on-the-cliff,3.0,-1,Sport,5.10c,1,75,37.72482,-83.62612
"PWB Arete","Hillbilly Routes > Hillbilly Hollow > Wisconsin",https://www.mountainproject.com/route/105982029/pwb-arete,3.0,-1,Sport,5.9,1,,43.9763,-89.5005
"Bihedral Arete","The Bihedral (Upper Tier) > The Bihedral Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105757414/bihedral-arete,3.0,-1,"Trad, Sport",5.10a,2,180,40.0035,-105.3964
Caffeine,"Java Wall > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105838362/caffeine,3.3,-1,Sport,5.11b,1,100,34.12522,-118.92704
"Tobacco Road","The Coliseum > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106070704/tobacco-road,3.0,-1,Sport,5.12a/b,1,100,38.24146,-80.84583
"Litmus Test","Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106043413/litmus-test,3.0,-1,Sport,5.11c,1,70,40.4503,-111.668
"Curious George","George > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741353/curious-george,3.0,-1,Sport,5.8,1,95,40.2656,-111.6217
"Private Property","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105977938/private-property,3.0,-1,Sport,5.10a,1,55,36.00881,-93.29549
"Kate Moss","Black Widow Slab > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105760950/kate-moss,3.0,-1,Sport,5.10b,1,125,39.9966,-105.4147
"Child of Light","Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105897046/child-of-light,3.0,-1,Sport,5.9,1,90,37.51637,-118.57089
"The Verdict (direct)","Discovery Wall > East Side > Pinnacles National Park > Central Coast > California",https://www.mountainproject.com/route/106018177/the-verdict-direct,3.4,-1,Sport,5.11b,1,80,36.4759,-121.18616
"Dynabolt Gold","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106422472/dynabolt-gold,3.0,-1,Sport,5.10a,1,70,37.73288,-83.63751
"Arete Horizon","The Pond > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106401811/arete-horizon,3.0,-1,Sport,5.10a,1,75,33.3104,-111.06756
"Mr. Squirrel Places a Nut","Overhang Area > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748594/mr-squirrel-places-a-nut,3.0,-1,"Sport, TR",5.11c,1,,39.76834,-105.21695
"Power Lust","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105927712/power-lust,3.2,-1,Sport,5.11-,1,85,38.80006,-120.13522
"Miranda Rayne","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885726/miranda-rayne,3.0,-1,Sport,5.9,1,60,37.65214,-83.70995
"Synapse Collapse","Cannabis Crag > Kraft Mountain Area > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106060618/synapse-collapse,3.6,-1,Sport,5.11d,1,35,36.16728,-115.4179
"Monkey Meet","Escape Buttress > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741086/monkey-meet,3.0,-1,Sport,5.10d,1,80,40.4511,-111.6701
"Count Floyd Show","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889544/count-floyd-show,3.0,-1,Sport,5.11b,1,70,37.84495,-83.64369
"Orange Juice","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106599268/orange-juice,3.9,-1,Sport,5.12c,1,90,37.8029,-83.5762
"Route 66","The Membrane > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739952/route-66,3.0,-1,Sport,5.12a,1,,40.44666,-111.68668
"Hang 'Em High","Project Wall > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105753289/hang-em-high,3.6,-1,Sport,5.12c,1,,39.71873,-107.69094
"Heaven is Waiting","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/106990704/heaven-is-waiting,3.0,-1,Sport,5.10+,1,60,38.6331,-105.2297
"Character Witness","Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853365/character-witness,3.1,-1,Sport,5.11a,1,70,44.08704,-107.31112
"The Flying Beast","Easter Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750778/the-flying-beast,3.4,-1,Sport,5.12d,1,,39.9937,-105.41847
Clusterphobia,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959353/clusterphobia,3.0,-1,Sport,5.10d,1,,43.80202,-71.83678
"First Normal Form","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105976438/first-normal-form,3.0,-1,Sport,5.9+,1,65,36.00881,-93.29549
"Jack in the Pulpit","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917977/jack-in-the-pulpit,3.0,-1,Sport,5.10d,1,70,37.81596,-83.58104
"Don't Feed The Monkey","Orangutan Wall > Left Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/107144872/dont-feed-the-monkey,3.0,-1,Sport,5.7,1,95,39.5538,-111.6885
"Off the Couch","Middle Area > Peak’s Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110535107/off-the-couch,3.0,-1,Sport,5.10,1,70,35.30686,-111.70529
"Ruby Slippers","Emerald City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870235/ruby-slippers,3.0,-1,Sport,5.10d,1,70,37.75195,-83.66364
"Melting Into Madness","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105958680/melting-into-madness,3.0,-1,Sport,5.10+,1,80110,40.58991,-111.64385
"Roto Hammer","Stone Wall > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820177/roto-hammer,3.0,-1,Sport,5.10c,1,70,36.1558,-115.437
"Mental As Anything","k. Hydroman Sector > Safe Harbor South > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/107375223/mental-as-anything,3.0,-1,Sport,5.9+,1,,39.92007,-76.37857
Fantasia,"Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753880/fantasia,3.0,-1,Sport,5.11c,1,80,38.63213,-105.22238
"Up Yonder","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105901381/up-yonder,3.0,-1,Sport,5.11b,1,40,37.7334,-83.6591
"Ticks Are For Kids","Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106165650/ticks-are-for-kids,3.0,-1,Sport,5.10a,1,60,36.1022,-84.7184
"Arizona Flyways","Anduriel Tower > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105808558/arizona-flyways,3.4,-1,Sport,5.11c,1,70,32.36712,-110.71485
"Skull In Hole","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106608544/skull-in-hole,3.0,-1,Sport,5.12a,1,60,38.14336,-80.91556
Banjolero,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860456/banjolero,3.0,-1,Sport,5.10c,1,65,37.67609,-83.73312
"The Ladder","The Bubble > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734861/the-ladder,3.0,-1,"Sport, TR",5.10d,1,70,38.65093,-122.61322
"Bumblie Takes a Tumblie","Bumblie Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742070/bumblie-takes-a-tumblie,3.0,-1,Sport,5.11a,1,90,42.07848,-113.7135
"Sour Girl","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/106049194/sour-girl,3.0,-1,Sport,5.10b,1,35,36.00881,-93.29549
"Monkey Boy","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177957/monkey-boy,3.0,-1,Sport,5.11a,1,100,25.94747,-100.4761
Mullah,"California Ridge > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106388657/mullah,3.0,-1,Sport,5.10a,1,50,37.2261,-122.0991
"Holey Moley","Raven Rocks North Face ""Power Block"" Area > Raven Rocks > Box Canyon East > New Jack City > High Desert > California",https://www.mountainproject.com/route/105922212/holey-moley,3.0,-1,Sport,5.10a,1,90,34.66528,-116.97734
"Back to Bucket Country","Beehive Buttress > Vedauwoo > Wyoming",https://www.mountainproject.com/route/107579752/back-to-bucket-country,3.0,-1,Sport,5.8-,1,90,41.2285,-105.4085
"Crazy Fingers","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105886641/crazy-fingers,3.0,-1,Sport,5.10c,1,50,37.7334,-83.6591
Boschido,"King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/106935484/boschido,3.0,-1,Sport,5.10b,1,90,47.02297,-119.97362
"The Perfect Crimb","Perfect Crimb Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105826069/the-perfect-crimb,3.0,-1,Sport,5.9,1,45,44.5696,-92.52273
"Joy Ride","Coney Island > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105749548/joy-ride,3.6,-1,Sport,5.12b,1,,39.9928,-105.4181
"Southern Exposure","Hobo Jungle > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107673165/southern-exposure,3.0,-1,Sport,5.10,1,70,35.3899,-111.6138
Iguanarama,"Amazonia > Exit 38: Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106006900/iguanarama,3.0,-1,Sport,5.10a,1,65,47.43994,-121.67544
"Dirt Gator","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755218/dirt-gator,3.0,-1,Sport,5.10b,1,70,44.1572,-107.2334
"Hey Good Lookin'","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750208/hey-good-lookin,3.0,-1,Sport,5.11d,1,140,39.7388,-105.3222
"The Luminosity","Solaris > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105761157/the-luminosity,3.0,-1,Sport,5.9,1,85,40.0001,-105.4125
"First Blood","Menses Prow > The Gallery > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105764676/first-blood,3.0,-1,Sport,5.8,1,70,38.6199,-105.2371
"Urban Fringe","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105756412/urban-fringe,3.0,-1,Sport,5.10+,1,,38.6329,-105.2165
Delicious,"Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106098233/delicious,3.0,-1,Sport,5.10d,1,85,34.09567,-118.72976
"Short Circuit","Transformer Corridor > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105862525/short-circuit,3.0,-1,"Trad, Sport",5.10a,1,75,42.078,-113.71315
"Rode Hard, Put Up Wet","Rocket Slab > Foster Falls > Tennessee",https://www.mountainproject.com/route/106099640/rode-hard-put-up-wet,3.0,-1,Sport,5.10d,1,60,35.17669,-85.6842
"Re-Thinking the Ethics","Ripple Wall > Red Rock Canyon Open Space > Colorado Springs > Colorado",https://www.mountainproject.com/route/106144580/re-thinking-the-ethics,3.0,-1,Sport,5.10a,1,45,38.8449,-104.88099
Neptune,"Atlantis North Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105979723/neptune,3.0,-1,Sport,5.10a,1,85,33.30561,-111.07634
Lalaland,"Faulty Tower > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105880517/lalaland,3.6,-1,Sport,5.11c,1,110,37.51367,-118.57129
"Delayed Gratification","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132538/delayed-gratification,3.1,-1,Sport,5.10c,1,80,37.6518,-83.71274
"The Drifter","Drifter Wall > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106734983/the-drifter,3.8,-1,Sport,5.12a,1,60,34.0982,-118.7334
Yoda,"Darth Vader > *Rumney > New Hampshire",https://www.mountainproject.com/route/105906879/yoda,3.0,-1,Sport,5.9,1,,43.80352,-71.8404
"Gangsta Lean","Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105843519/gangsta-lean,3.0,-1,Sport,5.8,1,100,37.52838,-118.57396
Chimichonga,"B. E.M.J. Wall > A. North Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/106964850/chimichonga,3.0,-1,Sport,5.8+,1,,37.50467,-88.68928
"Break the Scene","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106924124/break-the-scene,3.7,-1,Sport,5.12a,1,50,37.65292,-83.71772
"Rock Du Jours Direct","Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/106028627/rock-du-jours-direct,3.0,-1,Sport,5.9+,2,180,43.8025,-71.83593
Sidekick,"Sport Land > Tonnere Tower > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105975428/sidekick,3.0,-1,Sport,5.10d,2,150,40.0038,-105.4058
"Easy Ridin'","F. Rode Hard Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106543023/easy-ridin,3.0,-1,Sport,5.10d,1,45,42.5845,-108.73338
