Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Doub-Griffith,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105753319/doub-griffith,3.9,-1,Trad,5.11c,3,,39.93194,-105.28603
"Big Guy","Scarface > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105981715/big-guy,3.9,-1,Trad,5.11-,1,120,38.06928,-109.55004
"Excuse Station","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717409/excuse-station,3.9,-1,Trad,5.11,1,,38.0726,-109.56205
Whodunit,"(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105798191/whodunit,3.7,-1,Trad,5.9,8,800,33.76079,-116.68392
"Dopey Duck","Shortoff Mountain > Linville Gorge > North Carolina",https://www.mountainproject.com/route/105969252/dopey-duck,3.8,-1,Trad,5.9,3,350,35.8314,-81.9026
Rubicon,"Rubicon Formation > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725101/rubicon,3.9,-1,Trad,5.10c,1,80,34.006,-116.0572
"Conn Diagonal","Outer Outlet > Outlets > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/105714734/conn-diagonal,3.9,-1,Trad,5.7,3,300,43.84828,-103.56827
"Son of Easy O","c. Frog's Head - the Arch > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105821512/son-of-easy-o,3.8,-1,Trad,5.8,2,170,41.73836,-74.18537
Zion,"(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790290/zion,3.7,-1,Trad,5.10a/b,4,350,44.36716,-121.14353
"Spaghetti Western","Pistol Whipped > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717472/spaghetti-western,3.9,-1,Trad,5.11,1,,38.00828,-109.58715
"Crime of the Century","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842838/crime-of-the-century,3.8,-1,Trad,5.11b/c,1,40,49.7049,-123.1378
"King Cat","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717499/king-cat,3.9,-1,Trad,5.11+,1,,38.09105,-109.56277
"Anti-Jello Crack","Dome Rock > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105843997/anti-jello-crack,3.9,-1,Trad,5.10a,4,550,36.06681,-118.52882
"Terror of Tiny Town","Buzzard Perch > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741038/terror-of-tiny-town,3.9,-1,Trad,5.11a/b,1,90,42.0778,-113.724
"Jolly Rancher","Pistol Whipped > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717571/jolly-rancher,3.9,-1,Trad,5.10,1,,38.00828,-109.58715
"Lurking Fear","Southwest Face > El Capitan > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106110258/lurking-fear,3.5,-1,"Trad, Aid","5.7 C2",19,2000,37.73051,-119.63829
Skywalker,"Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107198282/skywalker,3.5,-1,Trad,5.8,5,300,49.66932,-123.15753
"Beware of Nesting Egos","Elephant Rock - North > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105835842/beware-of-nesting-egos,3.9,-1,Trad,"5.11b PG13",1,90,42.06716,-113.7094
"9 Lives","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717712/9-lives,3.9,-1,Trad,5.11c,1,120,38.09105,-109.56277
"Outer Limits","The Cookie Cliff > h. Cookie Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105874465/outer-limits,3.8,-1,Trad,5.10c,2,190,37.71772,-119.71881
"Super Crack","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105949134/super-crack,3.9,-1,Trad,5.9+,1,100,38.05053,-81.03102
"Drumstick Direct","Turkey Tail > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105750436/drumstick-direct,3.9,-1,Trad,5.10c/d,2,,39.11911,-105.23949
"Crack Attack","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106405603/crack-attack,3.8,-1,Trad,5.9+,1,80,37.8939,-83.63681
"Lost Arrow Tip","Lost Arrow Spire > Yosemite Falls Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105912192/lost-arrow-tip,3.8,-1,"Trad, Aid","5.7 C2",2,250,37.75604,-119.5941
S-Direct,"The Thumb Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740654/s-direct,3.8,-1,Trad,"5.9+ R",7,800,40.5746,-111.7574
"Southwest Arete","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105956126/southwest-arete,3.8,-1,"Trad, TR",5.9-,1,50,37.32837,-118.57479
Reptile,"The Brown Wall > Thunder Ridge > West Creek > South Platte > Colorado",https://www.mountainproject.com/route/106125949/reptile,3.9,-1,Trad,5.10,1,50,39.1994,-105.21801
"Pear Buttress","J-Crack Slab Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748963/pear-buttress,3.6,-1,Trad,5.8,5,,40.40556,-105.53398
"Quarter of a Man","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717466/quarter-of-a-man,3.9,-1,Trad,5.11+,1,120,38.03837,-109.54917
"Roadside Attraction","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105860741/roadside-attraction,3.7,-1,Trad,5.7,1,120,37.7334,-83.6591
"Triple Overhangs","Summit Wall > Lone Peak Cirque > Wasatch Range > Utah",https://www.mountainproject.com/route/105741389/triple-overhangs,3.8,-1,"Trad, Alpine",5.10a,4,550,40.52645,-111.75527
"Black and Tan","2. The Main Amphitheater > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105849207/black-and-tan,3.9,-1,Trad,5.10,1,100,34.93186,-111.73299
Ruper,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748774/ruper,3.6,-1,Trad,5.8+,6,,39.93194,-105.28603
Crack-a-Go-Go,"The Cookie Cliff > h. Cookie Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105872888/crack-a-go-go,3.9,-1,Trad,"5.11c PG13",1,105,37.71772,-119.71881
"Willy's Hand Jive","Cabin Wall > Escalante Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106430020/willys-hand-jive,3.8,-1,Trad,5.10,1,100,38.68073,-108.31363
Directississima,"i. High E > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799077/directississima,3.8,-1,Trad,5.10b,2,200,41.74421,-74.179
"Running Man","Running Man Wall > 05-Sandstone Quarry > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732401/running-man,3.9,-1,Trad,5.11c,1,120,36.16016,-115.4423
"Rosy Crucifixion","Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748777/rosy-crucifixion,3.8,-1,Trad,"5.10a/b PG13",3,,39.9312,-105.28518
"Reed's Pinnacle-Direct Route","Reed's Pinnacle > p. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105865301/reeds-pinnacle-direct-route,3.7,-1,Trad,5.10a,3,,37.72439,-119.70063
"Bird of Fire","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721624/bird-of-fire,3.7,-1,Trad,5.10a,1,80,34.0047,-116.05874
"Shredded Wheat","Cereal Buttress > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/105923509/shredded-wheat,3.8,-1,Trad,5.11a,1,90,35.44955,-82.213
Birdland,"Brass Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733115/birdland,3.4,-1,Trad,5.7+,6,600,36.12521,-115.49109
"Dark Shadows (Full)","Dark Shadows Wall > Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/109607912/dark-shadows-full,3.5,-1,Trad,5.8,10,1000,36.12399,-115.49506
"The Big Baby","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105867934/the-big-baby,3.8,-1,Trad,5.11,1,110,38.03837,-109.54917
"Days of Heaven","Rock Of Ages > Fern Canyon Rocks > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105749047/days-of-heaven,3.9,-1,Trad,5.10d,3,218,40.35209,-105.65432
"Black September","3. Black Wall - Right > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105981506/black-september,3.8,-1,Trad,5.9,1,110,39.32564,-120.31425
"Liberty Crack","Liberty Bell > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/106512297/liberty-crack,3.7,-1,"Trad, Aid, Alpine","5.11a C2",12,1200,48.51548,-120.65874
"Wartley's Revenge","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803545/wartleys-revenge,3.9,-1,Trad,5.11a,3,250,44.36598,-121.14688
"The Line","East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105798280/the-line,3.7,-1,Trad,5.9,3,400,38.80261,-120.13204
Rattletale,"Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106204435/rattletale,3.8,-1,Trad,5.10b,3,,47.8243,-121.5613
"Sun Ribbon Arete","Temple Crag > 09 - Palisades & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105811901/sun-ribbon-arete,3.7,-1,"Trad, Alpine",5.10a,22,2000,37.1096,-118.491
"Four Sheets to the Wind","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943666/four-sheets-to-the-wind,3.8,-1,Trad,5.9+,1,75,38.08299,-81.08043
Thoroughfare,"08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105731057/thoroughfare,3.9,-1,"Trad, TR",5.11a,1,50,43.41367,-89.7134
Vertigo,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748771/vertigo,3.8,-1,Trad,5.11b,4,,39.93194,-105.28603
Godzilla,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105790717/godzilla,3.7,-1,Trad,5.9,1,,47.81847,-121.57139
Stanley-Burgner,"Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105808515/stanley-burgner,3.7,-1,"Trad, Alpine",5.10a,6,500,47.48786,-120.78373
Sasquatch,"Pentapitch Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739898/sasquatch,3.8,-1,Trad,5.9+,1,,40.56859,-111.73767
"Quaker State","The Amphitheater > Moore's Wall > North Carolina",https://www.mountainproject.com/route/106346381/quaker-state,3.9,-1,Trad,5.11a,1,100,36.3979,-80.2917
"Strategic Defense","Morning Glory Spire > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105845604/strategic-defense,3.8,-1,Trad,5.11c,1,95,42.08282,-113.72147
"In Search Of Suds","Washer Woman > Island In The Sky > Moab Area > Utah",https://www.mountainproject.com/route/105717622/in-search-of-suds,3.8,-1,Trad,5.10+,6,,38.39059,-109.83879
"Burning Calves","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106001499/burning-calves,3.8,-1,Trad,5.10b,1,70,38.05238,-81.03324
"Kor's Flake","Sundance Buttress > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749071/kors-flake,3.6,-1,Trad,5.7+,6,800,40.41269,-105.5516
"Cheap Date","The Pages Wall Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748960/cheap-date,3.8,-1,Trad,5.10b,1,,40.40597,-105.53441
"Red Dihedral (aka ""Yggdrasil"")","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,3.5,-1,"Trad, Alpine",5.10,12,1500,38.12188,-119.41522
"The Barb","Spearhead > Glacier Gorge > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105750154/the-barb,3.7,-1,"Trad, Alpine",5.10,9,,40.2567,-105.63834
Frogland,"North Face > Whiskey Peak > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732398/frogland,3.5,-1,Trad,5.8,6,700,36.03509,-115.46345
"Salathe (pitch 1)","Southwest Base > Base Routes > El Capitan > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105870703/salathe-pitch-1,3.8,-1,Trad,5.10c,1,160,37.72933,-119.63783
"The Moratorium","Schultz's Ridge > El Cap Picnic Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105874604/the-moratorium,3.8,-1,Trad,5.11b,4,,37.72843,-119.6246
"Rebuffat's Arete","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/108095626/rebuffats-arete,3.8,-1,Trad,5.7,1,190,39.93228,-105.28671
"Cary Granite","The Black Wall > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/105764595/cary-granite,3.8,-1,"Trad, Alpine",5.11c,5,480,39.60338,-105.65068
"East Buttress","Middle Cathedral Rock > Cathedral Spires Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105915125/east-buttress,3.6,-1,"Trad, Aid","5.10c A0",11,1100,37.7165,-119.6363
"Sunset Strip","The Dihedrals > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108398190/sunset-strip,3.7,-1,Trad,5.10+,12,,49.6814,-123.1482
"Thin Fingers","Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105805741/thin-fingers,3.8,-1,Trad,5.11a,1,120,47.8186,-121.57101
"Hot Rocks","Rock Hudson > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722113/hot-rocks,3.8,-1,Trad,5.11b/c,1,80,34.02117,-116.1629
"Enter the Dragon","Dragon Arch > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106613481/enter-the-dragon,3.8,-1,Trad,5.11-,3,300,40.57426,-111.76793
"The Great Game","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106228408/the-great-game,3.8,-1,Trad,5.10c/d,4,400,49.6945,-123.12158
"Angel's Crest","The Sheriff's Badge > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105847203/angels-crest,3.6,-1,Trad,5.10b,13,,49.686,-123.1415
"Frosted Mug","Upper Beer Wall > Beer Walls > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106542971/frosted-mug,3.8,-1,Trad,5.9,1,90,44.14338,-73.75578
"Spring Break","Sunnyside Crags > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732887/spring-break,3.8,-1,Trad,5.11+,1,70,36.145,-115.49403
"Crest Jewel (and Crest Jewel Direct)","North Dome > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862890/crest-jewel-and-crest-jewel-direct,3.8,-1,"Trad, Sport","5.10 R",15,,37.75785,-119.56213
Voyager,"Fifi Buttress > Leaning Tower Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109039598/voyager,3.7,-1,Trad,5.11c,7,700,37.71073,-119.65013
Culp-Bossier,"Hallett Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105763911/culp-bossier,3.6,-1,"Trad, Alpine",5.8+,8,,40.3033,-105.686
"Hung Like a Horse","Reynolds Hill > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105754141/hung-like-a-horse,3.8,-1,Trad,5.11a,1,,41.17386,-105.35395
"Bear's Reach","East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105798294/bears-reach,3.4,-1,Trad,5.7,3,400,38.80261,-120.13204
"Party in My Mind","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106039953/party-in-my-mind,3.8,-1,Trad,5.10b,1,90,38.05569,-81.06276
Candyland,"Middle Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105875517/candyland,3.8,-1,Trad,5.10c,1,,38.7875,-120.2441
"The Fracture","East Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105875824/the-fracture,3.8,-1,Trad,5.10d,1,,38.77622,-120.30784
